temperature,line_speed,shift,operator_experience,machine_age,defect
72.8,70.17,Day,3.3,10.4,0
84.1,86.37,Day,4.8,38.7,0
77.54,82.5,Day,6.4,34.8,0
84.46,88.93,Night,6.9,39.9,0
80.06,86.39,Night,7.1,28.1,0
79.26,57.95,Night,7.6,32.2,0
72.19,64.96,Night,4.6,31.2,0
78.38,61.06,Day,8.4,24.2,0
86.2,91.8,Night,4.8,25.6,0
82.61,85.51,Night,7.2,43.2,0
74.89,91.42,Day,5.3,6.3,0
67.66,75.82,Night,9.1,21.1,0
82.71,80.57,Day,5.8,20.9,1
84.34,96.46,Night,7.4,26.4,1
77.57,61.64,Day,7.6,22.9,0
78.42,68.04,Night,8.0,15.9,0
77.77,86.32,Day,6.8,28.7,0
82.69,83.95,Night,6.5,30.2,0
80.85,89.59,Night,6.1,31.8,0
77.52,70.52,Day,6.3,9.9,0
67.34,84.37,Day,1.4,27.9,0
76.09,101.71,Night,5.8,12.0,0
81.1,96.8,Night,6.7,25.0,0
67.0,83.3,Day,9.5,20.1,0
81.4,97.01,Night,4.2,26.7,0
63.79,96.83,Day,3.5,20.2,0
72.96,81.44,Night,5.0,42.7,0
77.23,102.54,Day,3.2,11.8,0
70.19,70.23,Day,4.2,18.7,0
92.05,90.54,Night,4.6,29.3,0
70.32,85.5,Day,3.7,26.5,0
77.22,97.81,Day,5.7,34.8,0
85.24,72.57,Night,6.2,17.3,0
84.05,82.83,Day,8.7,15.1,0
78.87,106.69,Day,5.6,34.7,0
79.54,72.02,Day,3.8,28.4,0
75.67,77.02,Day,6.9,32.7,0
84.2,48.54,Day,5.8,11.5,0
85.7,111.22,Day,8.4,32.8,0
84.4,70.9,Day,4.1,25.5,0
75.68,86.93,Night,9.2,15.8,0
83.13,94.32,Night,6.6,33.3,0
72.61,67.47,Night,4.5,25.1,0
75.44,71.6,Day,5.5,36.8,0
78.03,89.65,Day,9.5,7.9,0
65.47,98.69,Day,6.0,25.9,0
67.76,85.77,Day,5.3,17.3,0
81.5,77.82,Day,6.8,25.5,0
85.62,98.46,Day,8.8,32.3,0
88.35,72.32,Night,8.2,22.5,0
81.58,89.08,Night,8.6,22.1,0
82.24,77.68,Day,2.2,11.3,0
71.63,84.37,Night,4.9,30.0,0
78.91,111.64,Day,7.1,10.8,0
70.72,94.53,Day,6.1,41.5,0
73.99,92.69,Day,7.7,10.6,0
83.76,99.98,Day,5.3,32.5,0
69.23,82.41,Day,7.1,29.3,0
81.57,103.36,Night,3.7,39.6,0
69.67,93.01,Night,8.4,34.7,0
73.2,89.03,Day,8.8,12.8,0
82.21,85.52,Night,5.4,24.7,0
71.76,107.38,Night,2.6,24.3,0
71.11,95.86,Day,5.8,26.5,0
73.71,92.08,Day,3.8,33.5,0
71.77,88.28,Night,2.5,30.5,0
67.63,75.67,Day,6.4,37.7,0
84.37,91.01,Day,7.2,24.6,0
69.22,105.65,Night,7.0,17.9,0
84.24,77.42,Night,6.7,25.5,0
83.72,103.74,Night,3.9,12.3,0
79.11,93.77,Day,7.2,41.8,0
73.78,86.79,Night,6.4,37.1,0
70.4,100.92,Day,9.3,18.3,0
68.67,95.54,Day,2.2,21.0,0
84.68,91.55,Day,11.7,24.8,0
82.44,66.04,Day,10.3,16.5,0
77.84,61.8,Day,5.3,19.5,0
72.49,78.77,Night,6.4,22.7,0
74.17,79.69,Day,9.2,15.4,0
70.7,76.22,Day,3.4,17.6,0
82.7,90.03,Day,3.8,18.5,0
83.71,98.4,Night,7.7,32.9,0
81.27,81.3,Day,8.6,14.0,0
70.85,92.63,Night,7.0,19.8,0
75.12,99.67,Day,4.4,24.0,0
79.72,99.04,Night,4.5,27.0,0
84.67,86.99,Day,4.0,20.6,0
79.24,91.82,Night,7.7,8.0,0
70.75,86.22,Day,6.0,23.7,0
76.08,87.6,Night,5.7,28.9,0
82.15,82.47,Day,5.9,21.0,0
86.34,93.84,Night,4.6,27.2,0
80.92,76.37,Day,4.2,14.6,0
81.03,94.48,Night,6.4,16.6,0
89.58,87.58,Night,6.4,19.5,0
80.65,74.39,Day,8.0,34.9,0
74.6,70.93,Night,4.3,22.3,0
76.49,70.46,Day,4.6,23.1,0
65.75,89.08,Night,6.6,31.0,0
84.6,95.6,Night,2.2,28.6,0
76.03,68.82,Day,3.6,24.9,0
77.4,93.3,Night,5.1,29.4,0
90.58,81.52,Night,6.9,24.0,0
76.03,99.05,Day,0.5,40.7,0
83.24,90.16,Night,3.7,20.0,0
84.0,90.36,Day,6.6,30.4,0
81.81,99.43,Day,2.7,41.2,0
78.49,102.54,Night,5.0,28.1,1
80.9,79.37,Day,12.2,25.8,0
75.59,71.0,Day,7.1,27.2,0
84.28,73.44,Day,7.8,12.8,0
74.08,76.65,Day,7.4,25.7,0
77.08,84.81,Day,5.5,22.8,0
90.59,72.23,Night,7.1,34.2,0
71.83,89.49,Night,8.9,14.7,0
84.86,95.91,Day,5.7,17.7,0
67.31,106.45,Night,8.4,19.7,1
75.76,77.02,Day,8.8,21.8,0
79.08,74.11,Day,5.6,32.4,0
85.55,85.88,Night,8.1,48.8,0
81.43,102.77,Night,9.4,23.2,0
82.32,77.78,Night,7.3,31.8,0
83.67,74.75,Day,4.0,19.7,0
86.5,87.21,Night,9.5,17.8,0
76.83,89.39,Night,2.2,30.8,0
80.71,84.61,Day,10.5,16.8,0
79.11,67.54,Day,8.1,27.7,0
76.91,85.28,Day,9.1,30.3,0
83.98,77.17,Day,8.5,13.9,0
90.2,79.48,Night,6.9,17.5,0
86.79,86.06,Day,7.8,22.9,0
81.78,80.9,Night,10.8,24.4,0
81.35,67.88,Night,7.7,22.6,0
84.91,81.48,Night,4.0,26.0,0
81.99,92.18,Night,3.7,19.5,0
69.3,79.36,Day,6.1,19.0,0
115.82,74.01,Night,4.4,22.2,0
87.92,81.32,Day,5.0,21.3,0
69.95,72.5,Day,4.5,35.8,0
73.13,105.04,Day,4.4,16.2,0
85.71,80.51,Night,6.9,31.4,0
73.85,85.56,Night,9.1,25.1,0
73.72,85.0,Night,7.7,34.9,0
87.2,81.87,Night,7.7,19.0,0
75.72,88.7,Day,5.8,31.4,0
67.21,92.71,Day,5.6,20.2,0
68.33,71.97,Day,8.7,19.1,0
72.2,75.78,Night,4.0,30.5,0
78.61,86.96,Night,8.2,34.7,0
82.3,96.61,Day,6.4,32.0,0
85.08,92.97,Day,3.0,40.4,0
75.82,82.35,Day,5.5,13.3,0
82.63,80.99,Day,3.7,28.5,0
79.37,70.97,Day,4.7,12.9,0
93.99,102.16,Night,8.2,21.7,0
80.79,115.04,Night,4.9,21.7,0
84.94,83.25,Day,6.2,25.5,0
85.73,87.02,Day,2.0,24.2,0
74.54,68.85,Day,4.7,19.2,0
76.82,116.95,Day,5.4,18.2,0
89.3,89.45,Night,4.1,31.2,0
88.13,100.62,Night,5.7,22.0,1
76.32,109.12,Night,4.6,14.9,0
82.16,112.76,Day,4.7,16.9,0
76.94,96.34,Day,3.7,35.9,0
80.12,78.53,Day,3.9,31.1,0
67.44,91.75,Night,3.5,30.3,0
91.5,74.02,Night,6.0,19.1,0
73.83,84.84,Night,5.9,37.1,0
93.63,79.17,Day,5.9,26.6,0
79.59,85.6,Night,7.6,18.7,0
76.63,101.65,Night,8.1,19.0,0
76.78,93.28,Night,6.5,30.3,0
83.49,80.63,Night,5.5,7.1,0
74.12,55.29,Day,7.3,20.7,0
112.49,85.14,Night,3.9,28.9,0
80.47,91.84,Night,5.8,36.1,0
70.46,88.3,Night,3.4,22.9,0
71.4,86.63,Day,4.9,36.1,0
72.75,72.9,Night,6.4,26.5,0
77.76,80.3,Night,4.3,27.7,0
90.38,73.25,Day,4.2,17.1,0
82.09,86.45,Night,7.2,32.5,0
75.95,74.68,Day,6.8,22.1,0
81.51,81.26,Night,7.1,12.6,0
79.9,46.92,Day,6.8,15.7,0
88.81,104.27,Night,6.7,32.9,0
80.82,82.8,Night,3.5,33.5,0
86.69,85.22,Day,9.2,21.2,0
84.55,91.45,Night,7.6,37.1,0
81.38,78.32,Day,3.9,14.1,0
81.56,95.61,Night,5.4,23.9,0
78.08,62.71,Day,7.8,23.6,0
76.13,108.84,Night,3.7,35.3,0
83.72,85.31,Day,3.3,21.9,0
82.23,84.26,Night,4.2,31.3,0
70.0,84.08,Day,9.2,29.3,0
74.91,105.29,Day,5.5,22.9,0
83.26,64.54,Day,6.1,23.6,0
86.98,85.11,Day,7.5,24.4,0
84.16,86.2,Day,7.0,17.7,0
83.86,87.93,Day,4.0,22.2,0
79.88,91.26,Day,6.6,29.5,1
85.55,68.38,Day,7.4,16.8,0
76.7,89.1,Day,4.3,11.3,0
84.3,77.54,Night,8.9,33.3,0
80.08,82.95,Night,5.6,31.0,0
76.87,70.72,Night,6.4,24.6,0
75.01,77.5,Night,3.6,12.2,0
71.05,97.4,Night,4.0,24.8,0
75.12,110.08,Day,0.9,19.2,0
78.49,89.44,Day,5.6,34.0,1
83.8,83.58,Night,8.2,27.1,0
89.34,97.36,Night,7.1,21.3,0
71.71,89.05,Day,2.8,20.4,0
75.44,93.36,Night,9.1,45.4,0
81.36,81.72,Day,6.9,30.2,0
74.11,79.71,Night,9.2,16.8,0
82.31,86.07,Night,7.5,23.5,1
75.86,67.24,Night,5.4,17.0,0
75.16,86.49,Day,9.5,16.6,0
79.94,99.06,Day,1.2,23.0,0
73.77,78.05,Day,6.2,13.5,0
86.67,91.76,Day,7.4,37.4,0
84.86,86.21,Day,2.2,18.0,0
75.31,102.33,Day,5.3,36.4,0
82.08,100.2,Night,3.6,11.2,0
91.01,74.46,Day,7.2,24.0,0
75.68,76.82,Day,3.5,13.9,0
78.38,81.46,Night,5.7,26.9,0
73.73,81.01,Day,7.7,26.1,0
76.8,107.9,Day,7.0,18.1,0
89.84,74.71,Night,7.3,30.3,0
79.17,62.44,Day,4.2,25.0,0
75.85,85.55,Night,7.1,17.1,0
87.43,78.63,Day,8.4,46.7,0
76.5,99.84,Day,8.0,27.3,0
69.57,67.65,Day,11.5,29.3,0
83.28,88.92,Night,11.2,47.6,1
85.78,97.03,Day,2.8,25.4,0
94.16,95.75,Night,5.6,15.5,0
87.19,91.34,Night,6.8,36.2,0
83.72,75.94,Night,6.1,25.9,0
75.59,95.85,Day,8.1,24.8,0
73.84,86.04,Night,7.8,27.6,0
87.56,93.28,Day,5.0,23.0,0
82.42,102.13,Day,6.9,18.9,0
89.28,105.6,Night,6.3,23.7,0
78.76,76.36,Night,5.2,24.0,0
81.5,69.31,Night,5.9,25.5,1
78.83,75.37,Night,6.1,26.2,0
82.0,71.1,Day,8.8,32.0,0
76.79,79.6,Day,8.0,10.3,0
71.9,65.29,Day,4.5,16.5,0
69.0,75.22,Night,3.4,14.0,0
73.79,74.18,Day,2.9,21.4,0
66.25,77.57,Day,6.7,24.7,0
67.12,89.39,Day,7.2,36.1,0
71.14,88.94,Day,6.2,24.0,0
80.24,68.61,Day,8.7,30.2,0
74.39,87.13,Day,3.2,19.5,0
77.96,89.47,Night,8.1,8.2,0
67.92,99.42,Day,2.3,17.9,0
89.36,85.04,Night,7.5,24.1,0
70.32,93.68,Night,8.4,25.3,0
75.14,99.97,Night,4.5,16.7,0
82.95,85.44,Night,4.0,17.6,0
80.67,75.19,Day,7.9,22.8,0
77.92,64.28,Day,6.9,18.8,0
69.76,73.62,Day,1.5,13.4,0
87.91,101.3,Day,4.5,39.2,0
90.8,106.91,Night,4.5,26.0,0
89.79,92.85,Night,5.7,22.0,0
72.45,95.35,Night,5.5,20.3,0
81.03,102.3,Night,6.5,33.1,0
78.73,74.46,Day,7.6,27.2,0
79.12,85.1,Night,6.9,24.0,0
79.84,80.33,Day,6.0,28.4,0
90.08,100.08,Night,9.0,24.7,0
83.55,81.14,Night,3.8,20.4,0
77.7,66.23,Day,8.4,15.7,0
69.95,93.02,Night,4.0,26.9,0
89.59,87.83,Day,4.3,23.0,0
87.36,91.95,Night,5.0,33.1,0
74.79,73.56,Day,5.8,29.1,0
77.88,101.79,Night,8.5,29.8,0
79.17,105.47,Day,4.3,15.2,0
81.28,73.68,Night,2.9,28.7,0
78.47,102.58,Night,4.4,16.3,0
95.58,99.74,Night,6.9,23.0,0
82.96,91.18,Day,9.2,13.8,0
77.71,108.09,Night,7.1,17.8,0
74.48,77.69,Day,5.5,31.0,0
85.0,82.5,Night,5.9,46.4,1
76.61,87.26,Day,4.4,19.0,0
78.41,89.73,Day,5.3,19.4,0
70.11,70.55,Day,5.1,12.1,0
79.01,70.74,Night,6.8,44.2,0
75.21,77.76,Day,5.9,27.4,0
73.16,73.52,Night,5.7,19.7,0
82.26,96.65,Night,4.7,13.7,0
82.45,78.76,Night,6.0,14.8,0
83.07,83.01,Night,6.8,24.0,0
75.53,88.65,Night,4.4,18.3,0
78.91,72.54,Night,3.8,29.0,0
83.52,89.38,Day,5.7,41.6,1
78.9,88.75,Night,5.9,21.2,0
74.08,99.24,Day,9.3,16.8,0
72.17,86.65,Day,5.9,28.3,0
83.3,90.76,Night,5.4,40.2,0
80.09,54.33,Day,6.6,29.2,0
78.4,74.07,Day,6.2,22.8,0
82.44,83.33,Day,3.4,27.5,0
78.8,88.46,Day,4.1,19.9,0
70.9,83.59,Night,6.9,35.2,1
79.72,60.83,Day,7.1,31.5,0
85.33,104.34,Day,2.3,28.8,0
75.19,77.41,Day,9.7,26.3,0
79.95,97.7,Night,8.1,12.2,0
75.99,96.96,Day,2.9,22.0,0
87.06,90.48,Day,2.6,33.8,0
72.12,93.63,Night,7.7,29.6,0
85.24,81.72,Night,5.9,18.5,0
88.23,89.22,Night,6.2,27.1,0
74.65,101.68,Day,3.4,31.7,0
81.26,81.55,Day,5.8,14.6,0
82.92,94.96,Day,3.6,10.3,0
72.94,93.12,Day,4.4,16.6,0
75.46,90.36,Day,12.5,16.7,0
81.78,103.77,Day,6.4,32.5,0
84.99,70.48,Day,7.8,22.4,0
67.49,77.08,Day,4.9,31.5,0
71.94,91.86,Night,8.7,22.3,0
77.57,100.76,Night,4.6,27.9,0
77.26,65.79,Day,7.5,35.6,0
68.2,91.21,Day,4.6,20.2,0
78.28,71.46,Day,6.3,36.4,0
75.29,90.79,Day,10.1,28.4,0
81.09,83.78,Night,4.2,29.5,0
71.66,73.66,Night,7.7,23.3,0
78.11,63.99,Day,8.1,13.5,0
81.27,85.95,Day,7.7,23.7,0
82.41,76.89,Night,5.9,29.5,1
85.34,90.79,Day,6.6,32.8,0
85.55,98.63,Night,3.3,23.6,0
76.39,69.07,Night,8.8,22.4,0
74.43,84.28,Night,7.4,25.3,1
77.21,97.43,Day,9.6,25.5,0
85.64,82.72,Night,8.0,19.3,0
73.57,101.15,Night,4.4,14.7,0
93.19,85.52,Night,6.2,21.6,0
76.96,84.04,Day,7.0,17.5,0
93.22,67.93,Night,10.5,8.9,0
80.05,104.32,Day,8.0,24.9,0
70.86,63.91,Day,5.0,24.2,1
82.37,95.85,Night,2.3,8.1,0
69.96,119.57,Night,2.9,19.1,0
78.13,84.3,Night,3.8,29.3,0
80.54,93.36,Day,8.3,9.9,0
77.4,109.08,Day,5.1,19.8,0
79.18,69.51,Night,8.1,11.8,0
71.63,74.57,Day,2.5,12.2,0
86.28,79.6,Night,5.7,27.2,0
74.57,63.88,Day,6.4,12.5,0
71.0,86.36,Day,6.8,43.8,0
85.5,77.49,Night,8.4,14.7,0
79.26,73.34,Night,2.3,26.7,0
79.21,116.53,Day,6.1,16.5,0
77.48,90.18,Day,7.0,23.9,1
92.26,76.79,Night,9.8,21.5,0
83.09,81.15,Day,3.0,22.9,0
70.31,81.78,Day,5.1,27.7,0
81.66,73.72,Day,10.9,31.3,0
86.35,96.22,Day,5.1,27.6,0
81.35,106.8,Night,7.6,23.7,0
81.71,89.98,Day,4.4,8.0,0
90.98,64.16,Day,1.4,27.4,0
84.65,91.45,Day,8.1,24.0,0
73.3,104.42,Day,5.9,24.2,0
77.02,83.77,Day,4.4,21.0,0
77.65,86.19,Day,6.4,18.9,0
77.95,81.6,Day,6.6,31.2,0
76.53,93.21,Day,4.6,18.8,0
87.26,78.93,Night,6.7,22.2,0
78.32,77.52,Day,3.7,28.4,0
79.31,89.89,Day,7.5,33.1,0
85.28,66.66,Night,6.2,30.0,0
93.8,95.06,Night,6.4,27.3,1
80.59,83.03,Night,8.2,12.1,0
64.1,109.22,Day,2.7,35.6,0
79.34,103.31,Night,5.1,6.0,0
74.41,92.31,Day,6.6,32.7,0
78.63,79.26,Day,3.0,27.8,0
85.2,77.7,Day,4.9,19.4,0
85.69,105.47,Night,9.0,31.2,1
76.36,87.89,Day,8.9,28.6,0
78.43,113.88,Night,3.0,16.6,0
68.61,71.17,Day,6.2,44.3,0
90.91,95.35,Day,7.6,27.4,0
78.75,69.12,Night,9.3,19.9,0
81.91,52.34,Day,4.7,20.8,0
68.43,74.51,Day,5.4,35.8,0
81.06,110.76,Night,5.4,12.9,0
80.08,89.95,Day,7.5,25.3,0
88.13,78.06,Night,5.5,32.9,0
82.99,78.82,Day,4.7,17.8,0
80.62,105.39,Night,9.0,21.9,0
78.64,63.0,Night,6.1,28.0,0
85.26,83.07,Day,5.6,10.4,0
80.59,77.11,Day,4.6,25.8,1
77.73,95.73,Day,7.4,34.3,0
78.55,83.13,Night,6.3,31.2,0
65.05,77.55,Day,4.6,16.2,0
90.27,87.18,Day,7.7,19.7,0
80.82,64.51,Night,8.1,16.7,0
80.46,72.53,Day,5.8,17.7,0
73.41,117.41,Day,5.7,23.3,0
74.1,89.16,Night,6.1,23.7,0
75.63,77.03,Night,5.6,22.0,0
82.77,90.01,Day,3.1,34.2,0
79.61,77.35,Day,6.8,29.9,0
92.3,78.97,Night,7.9,28.5,0
79.25,84.04,Day,7.2,38.7,0
83.62,77.39,Night,6.3,29.6,0
68.11,75.04,Day,6.1,16.2,0
76.47,61.31,Day,6.7,18.7,0
83.13,84.87,Night,5.5,16.8,0
75.65,78.05,Night,6.4,22.2,0
72.28,77.66,Day,6.9,39.1,0
84.06,87.61,Night,4.2,20.6,0
86.8,82.69,Day,5.3,12.7,0
88.55,96.66,Night,8.2,11.9,0
73.38,89.27,Day,8.1,34.9,0
80.76,77.74,Night,9.1,26.9,0
83.6,103.18,Night,5.9,20.3,1
70.53,80.36,Night,6.9,31.7,0
79.36,77.89,Night,8.6,21.9,0
81.05,93.79,Night,5.1,18.2,0
84.69,76.01,Night,7.7,30.3,0
67.52,86.16,Day,8.1,13.8,0
79.91,89.85,Night,4.8,16.0,0
73.8,74.28,Day,7.6,22.4,0
79.67,91.21,Night,7.0,25.3,0
83.87,76.84,Day,5.5,26.5,0
88.63,77.89,Day,6.4,26.7,0
74.19,75.31,Day,6.0,18.4,0
76.0,82.32,Day,2.6,36.0,0
76.1,88.56,Night,4.9,26.9,0
77.44,97.6,Day,7.1,16.0,0
76.78,97.09,Night,6.2,20.1,0
84.58,86.43,Night,8.0,24.5,0
71.21,82.16,Night,6.9,27.4,0
72.66,81.73,Day,6.6,20.3,0
77.23,70.88,Night,8.0,20.9,0
83.18,85.71,Night,4.2,9.0,0
73.25,89.23,Day,6.5,27.7,1
78.09,83.84,Night,3.6,31.1,0
79.5,44.28,Day,5.6,29.0,0
62.56,74.77,Day,8.2,24.0,0
75.63,68.63,Day,7.8,29.0,0
82.46,75.93,Day,2.4,25.2,0
86.85,83.37,Day,6.9,16.6,0
81.13,83.89,Day,7.3,28.2,0
80.24,73.44,Day,4.8,27.5,0
77.56,84.62,Day,7.3,20.5,0
79.7,85.64,Night,5.9,23.5,0
78.22,79.77,Day,7.9,27.6,0
86.55,60.64,Day,2.8,40.6,0
78.23,84.71,Night,6.3,20.1,0
78.68,104.38,Night,8.3,4.2,0
74.86,92.52,Day,5.1,25.7,0
68.94,79.28,Day,4.2,45.5,0
77.2,88.86,Night,4.1,21.1,0
81.66,73.9,Night,5.8,25.9,0
69.41,89.76,Night,8.2,37.3,0
68.35,104.42,Night,6.1,30.7,0
80.41,95.96,Day,3.7,13.6,0
87.54,95.98,Night,6.3,14.0,1
82.01,78.01,Day,4.7,20.2,0
70.88,97.21,Day,4.2,28.7,0
84.92,99.27,Night,6.0,27.1,0
70.79,62.34,Day,6.8,17.6,0
78.71,90.36,Day,6.6,36.2,0
73.95,87.14,Day,7.8,19.8,0
86.18,79.6,Night,4.6,7.1,0
74.88,97.75,Day,7.7,30.6,0
73.46,81.27,Day,5.1,18.2,0
88.43,78.97,Night,7.3,31.3,0
85.25,68.59,Day,10.8,9.6,0
69.59,67.44,Day,6.0,16.2,0
73.36,80.84,Day,3.7,18.9,0
85.51,82.43,Day,7.3,20.1,0
87.48,82.83,Night,0.5,31.9,0
75.17,87.51,Day,6.1,24.8,0
74.52,87.01,Day,4.7,23.9,0
110.41,56.97,Night,7.5,31.6,0
71.3,102.59,Day,8.4,18.0,0
75.94,106.29,Day,8.6,31.7,0
80.93,96.7,Night,7.1,25.4,0
88.08,90.82,Day,7.8,28.8,0
83.22,88.74,Day,5.3,27.0,0
85.46,88.76,Night,2.6,25.7,0
80.77,79.46,Night,8.3,17.3,0
79.32,94.59,Day,6.2,26.5,0
86.42,90.36,Day,6.7,12.6,0
81.11,80.61,Night,10.6,23.5,0
80.71,71.81,Night,8.9,19.0,0
87.48,111.75,Day,4.3,17.0,1
79.36,91.67,Day,6.5,33.6,0
90.13,98.55,Night,9.5,26.5,0
87.06,84.68,Day,8.9,16.6,0
81.29,79.03,Day,4.9,29.4,0
70.35,106.43,Day,4.8,25.5,0
79.46,92.85,Night,7.3,31.9,1
77.94,86.7,Day,8.8,27.2,0
72.22,83.45,Day,6.1,31.3,0
89.55,88.59,Day,4.6,24.7,0
84.22,58.6,Day,5.2,35.4,0
70.7,144.69,Night,6.2,34.2,0
70.07,107.42,Day,3.4,18.9,0
69.83,93.24,Day,7.7,27.5,0
78.99,102.83,Day,5.5,30.2,0
85.89,88.84,Night,2.7,10.8,1
76.55,88.09,Day,6.4,21.3,0
75.55,78.96,Day,5.3,15.8,0
90.39,84.8,Night,6.7,36.7,0
84.13,88.05,Day,6.8,17.5,0
83.36,83.65,Night,7.2,27.4,0
91.16,81.29,Night,7.1,29.7,0
90.34,81.65,Day,7.6,24.0,0
70.25,72.2,Night,6.8,20.3,0
83.07,97.86,Day,5.9,9.2,0
73.39,62.7,Night,4.5,26.4,0
112.82,77.72,Night,8.0,22.3,0
72.07,96.44,Day,5.5,22.3,0
77.42,85.77,Day,7.9,21.6,0
82.93,86.99,Day,3.1,30.7,0
78.02,78.95,Night,5.5,27.3,0
76.92,107.12,Day,10.1,21.8,0
88.01,98.77,Day,4.4,23.5,0
72.18,61.64,Night,5.5,37.2,0
79.02,98.99,Day,4.6,15.2,0
72.94,89.51,Day,10.2,17.8,0
80.43,71.1,Night,5.5,27.8,0
68.13,90.4,Day,7.2,28.6,0
70.2,81.51,Night,6.6,22.9,0
85.01,95.46,Day,10.1,12.0,0
78.68,76.92,Day,11.3,10.8,0
81.18,91.38,Night,4.3,23.6,0
87.96,91.43,Night,4.3,26.5,1
84.46,99.13,Night,3.9,26.9,0
89.64,89.39,Day,2.4,34.1,0
89.74,104.79,Night,5.7,39.9,1
74.56,83.32,Day,5.3,24.7,0
71.4,74.05,Night,6.9,16.8,0
80.75,96.35,Day,7.2,24.6,0
71.75,68.43,Night,4.2,32.0,0
78.82,96.5,Night,4.4,33.3,0
77.95,77.36,Night,3.8,21.7,1
74.47,67.63,Day,8.7,30.7,0
80.16,91.8,Day,5.9,28.8,0
78.14,79.55,Day,3.7,24.6,0
81.33,69.05,Day,7.7,13.2,0
74.5,87.34,Night,7.2,19.3,0
79.71,64.45,Day,9.4,33.5,0
78.94,94.22,Night,10.2,6.0,0
80.26,90.6,Night,7.0,25.1,0
74.26,88.27,Night,6.1,26.1,0
79.33,70.34,Night,4.6,24.1,0
75.47,77.62,Night,8.8,40.6,0
75.84,96.97,Night,4.6,17.8,0
74.46,74.37,Day,5.5,12.8,0
84.9,97.36,Day,7.4,19.4,0
74.67,77.15,Night,3.8,2.7,0
74.86,112.81,Day,7.4,21.4,0
72.82,89.17,Day,4.9,25.0,0
76.92,90.83,Day,9.0,33.5,0
80.06,75.18,Day,7.2,19.2,0
84.02,89.86,Night,5.3,30.4,0
88.22,74.88,Night,2.7,13.1,0
77.78,82.58,Night,3.5,28.2,0
87.97,84.93,Day,9.3,23.7,0
82.08,93.17,Night,6.3,9.8,0
83.8,96.31,Night,7.5,17.4,0
86.57,90.48,Day,6.9,19.4,0
71.46,112.23,Day,4.6,25.6,0
84.18,74.09,Day,6.5,39.2,0
72.07,101.29,Night,7.4,28.3,1
80.01,79.6,Day,3.8,23.1,0
75.43,87.54,Day,6.9,29.2,0
69.4,91.5,Day,8.7,14.1,0
72.89,81.56,Night,8.9,20.8,0
80.86,87.13,Day,7.6,23.1,0
81.91,81.26,Day,5.5,23.2,0
68.0,90.6,Night,8.9,17.4,0
74.34,90.34,Day,5.5,35.6,0
87.91,70.23,Day,7.1,28.0,0
79.59,93.8,Day,9.1,30.6,0
82.06,68.07,Night,4.2,14.9,0
77.36,94.59,Day,7.3,25.7,0
78.69,110.71,Night,5.4,16.2,0
86.07,113.66,Day,9.1,31.8,0
81.06,60.38,Night,3.6,12.7,0
74.43,64.33,Day,5.0,21.9,0
83.05,86.21,Night,5.6,28.4,0
77.25,82.0,Day,5.9,37.7,0
66.94,86.91,Night,6.1,26.4,0
73.11,74.28,Day,9.5,26.3,0
75.64,96.81,Night,4.0,30.4,1
69.26,107.47,Day,4.1,34.1,0
89.66,98.3,Day,3.5,29.8,0
82.37,76.77,Day,5.2,15.8,0
85.89,80.96,Day,4.2,25.2,0
73.43,78.86,Day,7.0,37.3,0
83.75,80.02,Day,9.2,14.8,0
78.24,76.83,Night,7.3,31.9,0
87.98,83.57,Day,7.3,31.4,0
78.17,89.2,Day,5.9,8.9,0
76.23,84.74,Day,1.8,35.5,0
77.24,65.63,Day,7.1,14.2,0
80.44,99.97,Day,4.7,22.3,0
82.52,77.77,Night,6.3,23.2,0
73.18,76.93,Day,4.4,29.9,0
67.94,71.17,Night,5.5,16.9,0
65.85,78.19,Day,5.1,27.9,0
76.03,79.84,Day,5.2,21.1,0
85.11,95.55,Night,1.1,16.6,0
81.46,70.3,Day,8.7,36.3,0
81.77,84.49,Night,7.9,25.0,0
77.08,88.37,Day,8.3,22.7,0
77.81,87.12,Day,3.6,22.1,0
77.07,85.08,Day,1.1,12.9,0
78.81,72.07,Day,5.3,21.1,0
71.54,91.87,Day,7.4,27.3,0
84.96,77.57,Night,4.2,17.8,1
78.09,80.48,Day,4.1,23.9,1
77.72,88.75,Night,8.2,26.9,0
77.52,70.99,Night,8.3,37.5,0
81.31,101.48,Night,4.7,31.1,0
82.47,65.75,Day,3.1,25.3,0
79.86,91.75,Night,2.7,10.4,0
78.29,105.31,Night,5.5,18.6,1
82.51,90.95,Day,7.5,32.5,0
71.25,79.74,Night,9.2,26.7,0
102.19,102.58,Day,7.0,34.5,0
89.45,84.29,Night,6.9,28.3,0
74.9,85.09,Day,5.5,19.2,1
79.66,83.06,Night,6.3,37.8,0
81.56,97.44,Day,5.7,24.1,0
76.05,97.16,Day,8.6,26.1,0
80.67,95.41,Day,2.7,9.6,0
78.69,82.84,Night,6.6,23.7,0
79.38,112.28,Night,5.0,32.5,0
75.05,66.41,Night,4.3,26.3,0
83.99,68.28,Day,8.1,35.1,0
77.57,104.5,Day,5.3,20.9,0
76.29,95.46,Night,4.0,15.7,0
75.13,99.19,Night,9.1,7.3,0
80.97,91.86,Day,6.4,17.0,0
88.31,83.16,Day,0.9,20.9,0
73.76,109.41,Day,6.1,24.7,0
81.31,90.7,Day,4.1,15.4,0
77.24,85.17,Day,9.5,15.6,0
70.53,67.67,Day,6.4,31.3,0
